district,clus,hhid,netid,still,surv,crattgr,nattgr,numwgr,numdogr,detergent,mattress,bed,matground,hang,fold,country
1,101,101001,10100101,1,1,2,1,4,2,1,0,1,0,1,0,A
1,101,101001,10100102,1,1,2,1,4,2,1,1,0,0,1,1,A
1,101,101002,10100204,1,1,2,1,4,4,0,0,1,0,1,0,A
1,101,101002,10100203,1,0,2,1,4,4,0,0,0,1,1,0,A
1,101,101002,10100201,1,0,2,1,4,4,0,0,1,0,1,0,A
1,101,101003,10100301,1,1,2,2,4,1,0,0,1,0,1,1,A
1,101,101003,10100302,1,1,2,2,4,1,0,0,1,0,1,1,A
1,101,101004,10100402,1,1,1,1,4,4,9,NA,NA,NA,0,NA,A
1,101,101004,10100401,1,1,1,1,4,4,0,0,1,0,1,1,A
1,101,101005,10100502,1,1,2,2,4,4,0,0,1,0,1,1,A
1,101,101005,10100501,1,1,2,2,4,4,0,0,1,0,1,1,A
1,101,101006,10100601,1,1,2,2,4,1,0,0,1,0,1,1,A
1,101,101006,10100602,1,1,2,2,4,1,0,0,1,0,1,1,A
1,101,101007,10100702,1,1,2,2,4,4,0,0,1,0,1,1,A
1,101,101007,10100701,1,1,2,2,4,4,0,0,1,0,1,1,A
1,101,101007,10100703,1,1,2,2,4,4,0,0,1,0,1,1,A
1,101,101008,10100801,1,1,2,2,4,2,0,0,1,0,1,1,A
1,101,101008,10100802,1,1,2,2,4,2,0,0,0,1,1,1,A
1,101,101010,10101001,1,0,2,1,4,0,0,0,1,0,1,1,A
1,101,101010,10101002,1,1,2,1,4,0,9,NA,NA,NA,0,NA,A
1,101,101011,10101102,1,1,2,2,4,2,1,0,1,0,1,1,A
1,101,101011,10101103,0,NA,2,2,4,2,NA,NA,NA,NA,NA,NA,A
1,101,101011,10101101,1,1,2,2,4,2,1,0,1,0,1,1,A
1,101,101012,10101202,1,1,2,2,4,4,0,0,1,0,1,0,A
1,101,101012,10101201,1,1,2,2,4,4,0,0,1,0,1,0,A
1,101,101012,10101203,1,1,2,2,4,4,0,0,1,0,1,0,A
1,101,101013,10101302,1,1,1,1,4,4,0,1,0,0,1,1,A
1,101,101013,10101301,1,1,1,1,4,4,0,0,1,0,1,1,A
1,101,101014,10101403,1,1,2,2,4,1,0,0,1,0,1,1,A
1,101,101014,10101401,1,1,2,2,4,1,0,0,1,0,1,1,A
1,101,101014,10101402,1,1,2,2,4,1,0,0,1,0,1,1,A
1,102,102001,10200101,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102001,10200102,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102001,10200103,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102002,10200202,1,1,2,2,4,2,9,0,1,0,1,1,A
1,102,102002,10200203,1,1,2,2,4,2,9,1,0,0,1,1,A
1,102,102002,10200201,1,0,2,2,4,2,0,1,0,0,0,NA,A
1,102,102003,10200301,1,0,2,2,3,1,1,0,1,0,1,0,A
1,102,102004,10200402,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,102,102004,10200401,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102005,10200502,1,1,2,2,4,4,0,0,1,0,1,0,A
1,102,102005,10200503,1,1,2,2,4,4,0,0,1,0,1,0,A
1,102,102005,10200501,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,102,102006,10200602,1,0,2,2,4,4,0,0,1,0,1,0,A
1,102,102006,10200601,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102008,10200802,1,1,2,2,4,1,0,0,1,0,1,0,A
1,102,102008,10200801,1,1,2,2,4,1,0,0,1,0,1,0,A
1,102,102009,10200901,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102009,10200904,1,0,2,2,4,4,0,0,1,0,1,1,A
1,102,102009,10200903,1,0,2,2,4,4,0,0,0,1,1,1,A
1,102,102009,10200902,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,102,102010,10201003,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102010,10201002,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,102,102010,10201001,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102011,10201102,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,102,102011,10201101,1,1,2,2,4,4,0,0,1,0,1,1,A
1,102,102012,10201201,1,1,1,2,4,1,0,0,1,0,1,1,A
1,102,102012,10201202,1,1,1,2,4,1,9,0,1,0,1,1,A
1,102,102013,10201301,1,1,2,1,4,1,0,0,1,0,1,1,A
1,102,102013,10201303,1,1,2,1,4,1,0,0,1,0,1,1,A
1,102,102013,10201302,1,1,2,1,4,1,0,0,1,0,1,1,A
1,102,102014,10201402,0,NA,2,2,4,1,NA,NA,NA,NA,NA,NA,A
1,102,102014,10201401,1,1,2,2,4,1,0,0,1,0,1,0,A
1,103,103001,10300102,1,1,2,2,4,1,0,1,0,0,1,1,A
1,103,103001,10300103,1,1,2,2,4,1,0,1,0,0,1,1,A
1,103,103001,10300101,1,1,2,2,4,1,0,0,1,0,1,1,A
1,103,103002,10300201,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103002,10300202,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,103,103002,10300203,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103002,10300204,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103003,10300301,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103003,10300302,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103005,10300501,1,1,2,0,4,4,0,0,0,1,1,0,A
1,103,103005,10300502,1,1,2,0,4,4,0,1,0,0,1,1,A
1,103,103006,10300602,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,103,103007,10300702,1,1,2,2,4,4,0,0,1,0,1,0,A
1,103,103007,10300701,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,103,103008,10300803,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103008,10300802,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103008,10300801,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103009,10300901,1,1,2,1,4,4,0,1,0,0,1,1,A
1,103,103010,10301001,1,0,2,2,4,4,0,0,1,0,1,1,A
1,103,103010,10301002,1,1,2,2,4,4,0,0,1,0,1,1,A
1,103,103011,10301103,1,1,2,2,4,2,0,0,1,0,1,1,A
1,103,103011,10301102,1,1,2,2,4,2,0,0,1,0,1,1,A
1,103,103012,10301201,1,1,2,1,4,4,0,0,1,0,1,1,A
1,103,103012,10301203,1,0,2,1,4,4,0,0,1,0,1,1,A
1,103,103012,10301202,1,1,2,1,4,4,0,0,1,0,1,1,A
1,103,103013,10301302,1,0,2,2,4,4,0,0,0,1,1,1,A
1,103,103013,10301303,1,0,2,2,4,4,0,0,1,0,1,1,A
1,103,103014,10301401,1,0,2,2,4,2,0,1,0,0,1,1,A
1,103,103014,10301402,1,1,2,2,4,2,0,0,1,0,1,1,A
1,104,104001,10400102,1,1,2,2,4,1,0,0,1,0,1,1,A
1,104,104001,10400101,0,NA,2,2,4,1,NA,NA,NA,NA,NA,NA,A
1,104,104002,10400203,1,1,2,2,4,1,0,1,0,0,1,0,A
1,104,104002,10400202,1,1,2,2,4,1,0,0,1,0,1,0,A
1,104,104002,10400201,1,1,2,2,4,1,0,1,0,0,1,0,A
1,104,104003,10400301,1,1,1,2,4,4,0,0,1,0,1,1,A
1,104,104003,10400302,1,1,1,2,4,4,0,0,1,0,1,1,A
1,104,104004,10400403,1,1,2,2,4,2,0,1,0,0,1,1,A
1,104,104004,10400401,1,1,2,2,4,2,0,0,1,0,1,1,A
1,104,104004,10400402,1,1,2,2,4,2,0,1,0,0,1,1,A
1,104,104005,10400503,1,1,2,2,4,1,0,0,1,0,1,1,A
1,104,104005,10400502,1,1,2,2,4,1,0,0,1,0,1,1,A
1,104,104005,10400501,1,1,2,2,4,1,0,0,1,0,0,NA,A
1,104,104006,10400601,1,0,2,2,4,2,0,1,0,0,1,1,A
1,104,104006,10400602,1,1,2,2,4,2,0,0,1,0,1,1,A
1,104,104006,10400603,1,0,2,2,4,2,0,0,1,0,1,1,A
1,104,104007,10400702,1,1,2,2,4,4,0,0,1,0,1,1,A
1,104,104007,10400701,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,104,104008,10400802,1,1,2,2,4,4,0,0,1,0,1,1,A
1,104,104008,10400801,1,1,2,2,4,4,0,0,1,0,1,1,A
1,104,104009,10400902,1,1,2,2,2,1,1,0,1,0,1,1,A
1,104,104009,10400901,1,1,2,2,2,1,1,0,1,0,1,1,A
1,104,104010,10401001,1,1,2,2,4,1,0,0,1,0,1,1,A
1,104,104010,10401002,0,NA,2,2,4,1,NA,NA,NA,NA,NA,NA,A
1,104,104011,10401102,1,1,2,2,4,2,0,0,1,0,1,1,A
1,104,104011,10401101,1,1,2,2,4,2,0,0,1,0,1,1,A
1,104,104012,10401202,0,NA,1,1,4,1,NA,NA,NA,NA,NA,NA,A
1,104,104013,10401301,1,1,2,2,4,4,0,1,0,0,1,0,A
1,104,104013,10401302,1,1,2,2,4,4,0,0,1,0,1,0,A
1,104,104014,10401403,1,1,2,2,2,0,0,0,1,0,1,1,A
1,104,104014,10401401,1,0,2,2,2,0,1,0,1,0,1,0,A
1,104,104014,10401402,1,1,2,2,2,0,0,0,1,0,1,1,A
1,105,105001,10500102,1,1,2,2,4,4,0,0,1,0,1,0,A
1,105,105001,10500101,1,1,2,2,4,4,0,0,1,0,1,1,A
1,105,105003,10500302,1,1,2,2,4,4,1,0,1,0,1,0,A
1,105,105003,10500301,1,1,2,2,4,4,1,0,1,0,1,0,A
1,105,105004,10500402,1,1,2,2,4,4,0,0,1,0,1,1,A
1,105,105004,10500401,1,1,2,2,4,4,0,0,1,0,1,1,A
1,105,105004,10500403,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,105,105005,10500503,1,1,2,2,4,4,0,0,1,0,1,1,A
1,105,105005,10500501,1,1,2,2,4,4,0,1,0,0,1,1,A
1,105,105005,10500502,1,1,2,2,4,4,0,0,1,0,1,1,A
1,105,105005,10500504,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,105,105006,10500601,1,1,2,2,4,1,0,1,0,0,1,1,A
1,105,105006,10500602,1,0,2,2,4,1,0,0,1,0,1,1,A
1,105,105007,10500702,1,1,2,2,4,4,0,0,1,0,1,1,A
1,105,105007,10500701,1,1,2,2,4,4,0,0,1,0,1,1,A
1,105,105008,10500801,1,1,2,2,4,2,0,0,1,0,1,0,A
1,105,105008,10500802,1,1,2,2,4,2,1,0,1,0,1,0,A
1,105,105009,10500901,1,1,1,1,4,0,0,0,1,0,1,1,A
1,105,105009,10500902,1,1,1,1,4,0,0,0,0,1,1,1,A
1,105,105010,10501002,1,1,2,1,4,2,0,1,0,0,1,1,A
1,105,105010,10501001,1,1,2,1,4,2,0,1,0,0,1,1,A
1,105,105011,10501102,1,1,2,2,4,4,0,0,1,0,1,0,A
1,105,105012,10501202,1,0,2,0,4,3,0,0,1,0,1,0,A
1,105,105012,10501201,0,NA,2,0,4,3,NA,NA,NA,NA,NA,NA,A
1,105,105013,10501301,1,1,2,2,4,1,0,0,1,0,1,0,A
1,105,105013,10501302,1,1,2,2,4,1,0,0,1,0,1,0,A
1,105,105014,10501402,1,1,2,2,4,1,0,0,1,0,1,1,A
1,105,105014,10501401,1,1,2,2,4,1,0,0,1,0,1,1,A
1,106,106001,10600103,1,1,2,2,4,4,1,0,1,0,1,0,A
1,106,106001,10600101,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,106,106001,10600102,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,106,106002,10600202,1,1,2,2,4,1,0,0,1,0,1,1,A
1,106,106002,10600203,1,1,2,2,4,1,0,1,0,0,1,1,A
1,106,106002,10600201,1,1,2,2,4,1,0,0,1,0,1,1,A
1,106,106004,10600402,1,1,2,2,4,1,0,1,0,0,1,1,A
1,106,106004,10600401,1,1,2,2,4,1,1,1,0,0,1,1,A
1,106,106005,10600501,1,1,2,1,4,4,0,0,1,0,1,1,A
1,106,106006,10600602,1,1,2,1,4,2,0,0,1,0,1,1,A
1,106,106006,10600601,1,1,2,1,4,2,0,0,1,0,1,1,A
1,106,106006,10600603,1,1,2,1,4,2,0,0,1,0,1,1,A
1,106,106008,10600804,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,106,106008,10600802,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,106,106008,10600803,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,106,106008,10600801,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,106,106008,10600805,1,1,2,1,4,4,0,0,1,0,1,1,A
1,106,106009,10600901,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,106,106009,10600902,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,106,106010,10601003,0,NA,2,2,4,1,NA,NA,NA,NA,NA,NA,A
1,106,106010,10601001,1,1,2,2,4,1,0,0,1,0,1,0,A
1,106,106010,10601002,1,1,2,2,4,1,0,0,1,0,1,0,A
1,106,106011,10601103,1,1,2,2,3,1,0,0,1,0,1,1,A
1,106,106011,10601101,1,1,2,2,3,1,0,0,1,0,1,0,A
1,106,106011,10601102,1,1,2,2,3,1,0,0,1,0,1,1,A
1,106,106012,10601202,1,1,1,2,4,4,0,0,1,0,1,1,A
1,106,106012,10601201,1,1,1,2,4,4,0,0,1,0,1,1,A
1,106,106013,10601302,1,1,2,2,4,4,0,0,1,0,1,1,A
1,106,106013,10601301,1,1,2,2,4,4,0,0,1,0,1,1,A
1,106,106014,10601402,1,1,2,2,3,2,0,0,1,0,1,1,A
1,106,106014,10601401,1,1,2,2,3,2,0,0,1,0,1,1,A
1,106,106015,10601501,1,1,2,1,4,1,0,0,1,0,1,0,A
1,107,107001,10700101,1,0,2,1,4,3,0,0,0,1,1,0,A
1,107,107002,10700201,1,1,1,1,3,1,1,0,1,0,0,NA,A
1,107,107002,10700202,1,1,1,1,3,1,1,0,1,0,1,1,A
1,107,107003,10700303,1,1,2,2,4,4,1,0,1,0,1,0,A
1,107,107003,10700301,1,1,2,2,4,4,1,0,1,0,1,0,A
1,107,107003,10700302,1,1,2,2,4,4,1,0,1,0,1,0,A
1,107,107004,10700402,1,1,1,1,4,1,0,0,1,0,1,1,A
1,107,107004,10700401,1,0,1,1,4,1,0,0,1,0,1,1,A
1,107,107005,10700502,1,0,2,2,3,2,1,0,1,0,1,1,A
1,107,107005,10700501,1,1,2,2,3,2,1,0,1,0,1,1,A
1,107,107005,10700504,0,NA,2,2,3,2,NA,NA,NA,NA,NA,NA,A
1,107,107005,10700503,1,1,2,2,3,2,1,0,1,0,1,1,A
1,107,107006,10700602,1,0,0,2,4,3,0,1,0,0,1,0,A
1,107,107006,10700601,1,0,0,2,4,3,0,1,0,0,1,0,A
1,107,107006,10700603,1,0,0,2,4,3,0,0,1,0,1,0,A
1,107,107007,10700701,1,0,2,2,4,1,1,1,0,0,1,1,A
1,107,107008,10700802,1,1,2,2,4,1,0,0,1,0,1,0,A
1,107,107009,10700903,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,107,107009,10700902,1,1,2,2,4,4,0,0,1,0,1,1,A
1,107,107009,10700901,1,1,2,2,4,4,0,1,0,0,1,1,A
1,107,107010,10701001,1,1,2,2,4,1,0,1,0,0,1,1,A
1,107,107010,10701002,1,1,2,2,4,1,0,0,1,0,1,1,A
1,107,107011,10701103,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,107,107011,10701101,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,107,107011,10701105,1,1,2,2,4,4,0,0,1,0,1,0,A
1,107,107011,10701104,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,107,107011,10701102,1,1,2,2,4,4,0,0,1,0,1,0,A
1,107,107012,10701201,1,1,2,2,4,4,1,0,1,0,1,0,A
1,107,107012,10701202,1,0,2,2,4,4,1,0,1,0,1,0,A
1,107,107013,10701302,1,1,2,2,4,4,0,1,0,0,1,1,A
1,107,107013,10701301,1,1,2,2,4,4,0,0,1,0,1,1,A
1,107,107014,10701402,1,1,2,1,3,4,1,0,1,0,1,1,A
1,107,107014,10701401,1,1,2,1,3,4,1,1,0,0,1,1,A
1,107,107014,10701403,0,NA,2,1,3,4,NA,NA,NA,NA,NA,NA,A
1,108,108001,10800102,1,0,2,2,4,4,0,0,1,0,1,1,A
1,108,108001,10800101,1,1,2,2,4,4,0,0,1,0,1,0,A
1,108,108002,10800202,1,1,2,2,4,2,0,0,1,0,1,0,A
1,108,108002,10800201,1,1,2,2,4,2,0,0,1,0,1,0,A
1,108,108003,10800301,1,1,0,1,4,4,0,0,1,0,1,1,A
1,108,108003,10800302,1,0,0,1,4,4,0,0,1,0,1,1,A
1,108,108003,10800303,1,1,0,1,4,4,0,0,1,0,1,0,A
1,108,108004,10800402,1,1,2,2,4,4,0,0,1,0,1,0,A
1,108,108004,10800401,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,108,108005,10800501,1,1,1,0,4,2,0,0,1,0,1,0,A
1,108,108005,10800502,0,NA,1,0,4,2,NA,NA,NA,NA,NA,NA,A
1,108,108006,10800601,1,0,2,2,4,4,1,0,1,0,1,1,A
1,108,108006,10800602,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,108,108007,10800701,0,NA,2,0,2,0,NA,NA,NA,NA,NA,NA,A
1,108,108008,10800803,1,1,1,2,4,2,0,0,1,0,1,1,A
1,108,108008,10800801,1,1,1,2,4,2,0,0,1,0,1,0,A
1,108,108008,10800802,1,1,1,2,4,2,0,0,1,0,1,1,A
1,108,108009,10800902,1,1,2,2,4,4,0,0,1,0,1,0,A
1,108,108009,10800903,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,108,108009,10800901,1,1,2,2,4,4,0,1,0,0,1,1,A
1,108,108010,10801002,1,1,2,2,4,3,1,0,1,0,1,1,A
1,108,108010,10801001,1,1,2,2,4,3,1,0,1,0,1,0,A
1,108,108011,10801101,1,1,2,2,3,4,0,0,1,0,1,1,A
1,108,108011,10801103,1,0,2,2,3,4,0,0,1,0,1,1,A
1,108,108011,10801102,0,NA,2,2,3,4,NA,NA,NA,NA,NA,NA,A
1,108,108012,10801202,1,0,2,1,3,1,9,1,0,0,1,0,A
1,108,108012,10801201,1,1,2,1,3,1,9,1,0,0,1,0,A
1,108,108013,10801301,1,1,2,2,4,4,0,1,0,0,1,1,A
1,108,108013,10801302,1,1,2,2,4,4,0,0,1,0,1,1,A
1,108,108014,10801402,1,0,1,2,4,4,0,0,0,1,1,0,A
1,108,108014,10801401,0,NA,1,2,4,4,NA,NA,NA,NA,NA,NA,A
1,109,109001,10900102,1,1,2,2,4,4,0,0,1,0,1,0,A
1,109,109002,10900201,1,1,2,2,4,4,0,1,0,0,1,1,A
1,109,109002,10900202,1,1,2,2,4,4,0,0,1,0,1,1,A
1,109,109003,10900301,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,109,109003,10900302,1,1,2,1,4,4,0,1,0,0,1,1,A
1,109,109003,10900304,1,1,2,1,4,4,0,1,0,0,1,1,A
1,109,109003,10900303,1,1,2,1,4,4,0,0,1,0,1,1,A
1,109,109004,10900402,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,109,109004,10900403,1,0,2,2,4,4,0,0,1,0,1,1,A
1,109,109004,10900404,1,1,2,2,4,4,0,1,0,0,1,0,A
1,109,109004,10900401,1,1,2,2,4,4,0,0,1,0,1,1,A
1,109,109005,10900501,1,1,2,2,4,4,0,0,1,0,1,1,A
1,109,109005,10900502,1,1,2,2,4,4,0,0,1,0,1,1,A
1,109,109006,10900602,1,1,0,1,4,0,9,0,1,0,1,1,A
1,109,109006,10900601,1,1,0,1,4,0,9,0,1,0,1,1,A
1,109,109006,10900604,1,1,0,1,4,0,9,0,1,0,1,1,A
1,109,109006,10900603,1,1,0,1,4,0,9,0,1,0,1,1,A
1,109,109007,10900701,1,1,2,2,4,3,0,0,1,0,1,1,A
1,109,109007,10900702,1,1,2,2,4,3,0,0,1,0,1,0,A
1,109,109008,10900801,1,1,2,2,4,3,0,0,1,0,1,1,A
1,109,109008,10900802,1,1,2,2,4,3,0,0,1,0,1,1,A
1,109,109010,10901001,1,1,2,1,4,1,0,1,0,0,1,1,A
1,109,109010,10901002,0,NA,2,1,4,1,NA,NA,NA,NA,NA,NA,A
1,109,109011,10901101,1,1,2,1,4,4,0,0,1,0,1,1,A
1,109,109012,10901202,1,1,2,1,4,4,0,0,1,0,1,0,A
1,109,109012,10901201,1,1,2,1,4,4,0,0,1,0,0,NA,A
1,109,109013,10901301,1,1,2,2,4,4,0,0,1,0,1,1,A
1,109,109013,10901302,1,0,2,2,4,4,0,0,1,0,1,1,A
1,109,109013,10901303,1,1,2,2,4,4,0,0,1,0,1,1,A
1,110,110001,11000102,1,1,1,2,4,3,0,0,1,0,1,0,A
1,110,110001,11000101,1,1,1,2,4,3,0,0,1,0,1,0,A
1,110,110002,11000201,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,110,110002,11000202,1,1,2,2,4,4,0,0,1,0,1,1,A
1,110,110003,11000302,1,0,0,1,4,3,0,1,0,0,0,NA,A
1,110,110003,11000301,1,0,0,1,4,3,0,1,0,0,1,1,A
1,110,110004,11000402,0,NA,0,2,4,3,NA,NA,NA,NA,NA,NA,A
1,110,110004,11000401,1,1,0,2,4,3,0,0,1,0,1,0,A
1,110,110006,11000601,1,1,2,2,4,3,9,0,1,0,1,1,A
1,110,110006,11000602,0,NA,2,2,4,3,NA,NA,NA,NA,NA,NA,A
1,110,110008,11000801,1,1,2,2,4,0,0,0,1,0,1,1,A
1,110,110009,11000901,1,1,2,2,4,2,0,0,1,0,1,1,A
1,110,110009,11000902,1,1,2,2,4,2,0,0,1,0,1,1,A
1,110,110010,11001004,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,110,110010,11001001,1,0,2,2,4,4,0,0,1,0,0,NA,A
1,110,110010,11001003,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,110,110010,11001002,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,110,110011,11001101,1,0,2,2,4,4,0,0,1,0,0,NA,A
1,110,110011,11001103,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,110,110011,11001102,1,1,2,2,4,4,0,0,1,0,1,1,A
1,110,110012,11001201,1,0,0,2,4,0,1,0,1,0,1,1,A
1,110,110012,11001202,1,0,0,2,4,0,1,0,1,0,1,1,A
1,110,110013,11001301,1,1,2,1,4,1,0,0,1,0,1,0,A
1,110,110013,11001302,1,1,2,1,4,1,0,0,1,0,1,0,A
1,111,111001,11100101,1,1,2,1,4,4,0,0,1,0,1,1,A
1,111,111002,11100203,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,111,111002,11100202,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,111,111003,11100301,1,1,2,1,4,4,1,0,1,0,1,0,A
1,111,111005,11100503,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,111,111005,11100501,1,1,2,2,4,4,0,0,1,0,1,1,A
1,111,111005,11100502,1,1,2,2,4,4,0,0,1,0,1,1,A
1,111,111006,11100604,1,1,2,2,4,4,0,0,1,0,1,1,A
1,111,111006,11100602,1,0,2,2,4,4,0,0,1,0,1,1,A
1,111,111006,11100601,1,1,2,2,4,4,0,0,1,0,1,1,A
1,111,111006,11100603,1,1,2,2,4,4,0,0,1,0,1,1,A
1,111,111007,11100701,1,0,1,2,3,1,1,1,0,0,1,0,A
1,111,111007,11100702,1,1,1,2,3,1,1,0,1,0,1,1,A
1,111,111008,11100803,1,1,2,2,4,4,0,1,0,0,0,NA,A
1,111,111008,11100801,1,1,2,2,4,4,0,1,0,0,1,1,A
1,111,111008,11100802,1,1,2,2,4,4,0,1,0,0,1,1,A
1,111,111009,11100902,1,1,2,1,4,2,0,0,1,0,1,1,A
1,111,111009,11100901,1,1,2,1,4,2,0,0,1,0,1,1,A
1,111,111010,11101002,1,1,2,2,4,2,0,0,1,0,1,1,A
1,111,111010,11101001,1,1,2,2,4,2,0,0,1,0,1,0,A
1,111,111011,11101101,1,1,2,1,4,4,1,0,1,0,1,1,A
1,111,111011,11101102,1,1,2,1,4,4,1,0,1,0,1,1,A
1,111,111011,11101103,1,1,2,1,4,4,0,0,1,0,1,1,A
1,111,111012,11101201,1,1,2,1,4,3,0,0,1,0,1,1,A
1,111,111012,11101202,1,0,2,1,4,3,9,0,1,0,1,1,A
1,111,111012,11101203,1,0,2,1,4,3,0,0,1,0,1,0,A
1,111,111013,11101303,1,1,1,1,4,2,0,0,1,0,1,1,A
1,111,111013,11101302,1,0,1,1,4,2,0,0,1,0,1,0,A
1,111,111013,11101301,1,0,1,1,4,2,0,0,1,0,1,0,A
1,111,111014,11101402,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,111,111014,11101401,1,0,2,2,4,4,0,0,1,0,1,1,A
1,111,111015,11101503,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,111,111015,11101501,1,1,2,1,4,4,1,1,0,0,1,1,A
1,112,112001,11200101,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,112,112001,11200102,1,1,2,2,4,4,0,0,1,0,1,1,A
1,112,112001,11200103,1,1,2,2,4,4,0,0,1,0,1,1,A
1,112,112001,11200104,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,112,112002,11200201,1,1,0,2,3,1,0,0,1,0,1,0,A
1,112,112003,11200303,1,1,2,2,4,4,0,1,0,0,1,1,A
1,112,112003,11200302,1,1,2,2,4,4,0,1,0,0,1,1,A
1,112,112006,11200601,1,1,2,2,4,4,0,0,1,0,1,1,A
1,112,112007,11200701,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,112,112007,11200702,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,112,112007,11200703,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,112,112009,11200901,1,1,2,2,4,4,0,0,1,0,1,1,A
1,112,112009,11200902,1,1,2,2,4,4,0,0,1,0,1,1,A
1,112,112010,11201001,1,1,2,2,3,1,0,0,1,0,1,0,A
1,112,112010,11201003,0,NA,2,2,3,1,NA,NA,NA,NA,NA,NA,A
1,112,112010,11201002,1,1,2,2,3,1,0,0,1,0,1,1,A
1,112,112011,11201101,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,112,112011,11201103,1,1,2,2,4,4,0,1,0,0,1,1,A
1,112,112011,11201102,1,0,2,2,4,4,0,0,1,0,1,1,A
1,112,112012,11201202,1,1,0,2,3,0,1,0,1,0,1,1,A
1,112,112012,11201201,1,1,0,2,3,0,1,1,0,0,1,1,A
1,112,112013,11201302,1,1,0,0,0,1,9,NA,NA,NA,1,1,A
1,112,112014,11201402,0,NA,2,1,4,2,NA,NA,NA,NA,NA,NA,A
1,112,112014,11201401,1,1,2,1,4,2,0,1,0,0,1,0,A
1,113,113002,11300203,0,NA,1,2,4,4,NA,NA,NA,NA,NA,NA,A
1,113,113002,11300202,1,1,1,2,4,4,9,NA,NA,NA,0,NA,A
1,113,113002,11300201,1,1,1,2,4,4,0,0,1,0,1,0,A
1,113,113003,11300302,1,0,1,1,4,4,0,0,1,0,0,NA,A
1,113,113003,11300301,1,1,1,1,4,4,0,0,1,0,0,NA,A
1,113,113003,11300303,1,1,1,1,4,4,0,0,1,0,0,NA,A
